Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2019-02-08,3.668955087661743,3.6796024776464633,3.5689173707020836,3.5832791147736933,461604000
2019-02-11,3.6263654232025146,3.6791078903680257,3.5780797566191254,3.6248795868615664,495180000
2019-02-12,3.7432408332824707,3.7588409338348012,3.6503840927126143,3.664746075053052,591060000
2019-02-13,3.78558349609375,3.8586308150604207,3.7590882867916373,3.7727073505082047,605372000
2019-02-14,3.8264403343200684,3.8546688609684834,3.7415072724366327,3.784592980517605,827264000
2019-02-15,3.8960208892822266,4.05771514479702,3.873240035917187,4.03493452757886,1516748000
2019-02-19,3.878687858581543,3.9591638895349415,3.8663071487243155,3.8853736497137206,551892000
2019-02-20,3.9259836673736572,3.993088129381964,3.896764969055961,3.9079075629097284,540988000
2019-02-21,3.8571457862854004,3.9631261733868786,3.842536319433599,3.938612231400136,448548000
2019-02-22,3.9418303966522217,3.9606494153333722,3.8952782861436073,3.9088973501071083,401740000
2019-02-25,3.9294493198394775,4.09262940946837,3.9207824933063686,4.025277486382868,656020000
2019-02-26,3.8900792598724365,3.9807075022831278,3.856650769154673,3.9247458690775567,488464000
2019-02-27,3.848231315612793,3.9022119038952963,3.791279054489746,3.875716927918622,500256000
2019-02-28,3.8236913681030273,3.8643426940138186,3.8013829817409506,3.8420340712614696,324944000
2019-03-01,3.877976179122925,3.9201144040319287,3.8152641976236867,3.8735143122949323,357188000
2019-03-04,3.886155366897583,3.939200158721884,3.8296401297034093,3.9163958269743024,409992000
2019-03-05,3.8797109127044678,3.917883213973388,3.816255253406574,3.8705394428962467,362924000
2019-03-06,3.768911123275757,3.8792145963499296,3.7661845981278033,3.870787047533414,403524000
2019-03-07,3.6997549533843994,3.7550308023781716,3.6536505745820045,3.7453636217638,450104000
2019-03-08,3.7339608669281006,3.744619466373364,3.5892028132188467,3.6105200121093732,422416000
2019-03-11,3.994229555130005,4.017033659203739,3.7104145757274414,3.7575106247241035,859728000
2019-03-12,4.0284342765808105,4.074786146815184,3.945892243182397,4.021989333189423,579576000
2019-03-13,4.179636001586914,4.208885034324512,4.058425978857674,4.065862341899242,768900000
2019-03-14,4.103789806365967,4.200708440472947,4.096105700939347,4.188810440278132,519384000
2019-03-15,4.209135055541992,4.251768992766471,4.143448335689288,4.146918545379427,661484000
2019-03-18,4.18781852722168,4.294404096676258,4.160800056456478,4.240615365007121,486992000
2019-03-19,4.355380535125732,4.399750057369177,4.265402805229695,4.282257909627242,854972000
2019-03-20,4.322908401489258,4.437673521455852,4.2882058347189105,4.3843807498112275,719148000
2019-03-21,4.559380054473877,4.585654840496225,4.34100407895674,4.34596165711653,824312000
2019-03-22,4.3997483253479,4.5806956077962955,4.3858674897387635,4.532112683164318,747644000
2019-03-25,4.307540416717529,4.423296963469352,4.2413582249487405,4.3590980863019135,525212000
2019-03-26,4.384131908416748,4.505093732870823,4.327864415586607,4.449074449778492,703508000
2019-03-27,4.374961853027344,4.4560163056173785,4.305557660121188,4.409664422261027,474372000
2019-03-28,4.393553256988525,4.45923951405101,4.34050820984526,4.400989151580847,480264000
2019-03-29,4.450810432434082,4.475102369682448,4.4099116057171175,4.460229639257601,456896000
2019-04-01,4.518233776092529,4.548474248403036,4.4708899889546245,4.542525248776953,483824000
2019-04-02,4.5360798835754395,4.58044940319599,4.499394940844247,4.542277092500362,440920000
2019-04-03,4.675384044647217,4.734378080160501,4.5806964924996185,4.585654069826234,783504000
2019-04-04,4.666460037231445,4.708846229198485,4.603748065144978,4.660015093181668,457376000
2019-04-05,4.733138084411621,4.750489603716596,4.673153105395864,4.709590303097136,481744000
2019-04-08,4.753960132598877,4.778995283235704,4.678606470878102,4.7026502006155395,424192000
2019-04-09,4.691247463226318,4.7316508138308535,4.649109008107119,4.720496502982226,439972000
2019-04-10,4.761643886566162,4.787422721742926,4.686042958630669,4.690504589184223,444772000
2019-04-11,4.747763156890869,4.795602881676551,4.698436537073652,4.764122784482669,374600000
2019-04-12,4.709837913513184,4.790396881960387,4.701162390484168,4.7864307259554595,471708000
2019-04-15,4.578218460083008,4.707112655182622,4.5385587804801535,4.702155077037097,440092000
2019-04-16,4.665220737457275,4.684059151396104,4.584662240587354,4.61738149157994,394964000
2019-04-17,4.642416954040527,4.7209926145799885,4.6201083293303,4.700171357591933,351004000
2019-04-18,4.61787748336792,4.683068255652355,4.590115806147697,4.649109843021277,380988000
2019-04-22,4.671665668487549,4.687281610127979,4.562849551023288,4.59432917131352,279936000
2019-04-23,4.726198673248291,4.757431036430355,4.675136943623363,4.684803889778941,346856000
2019-04-24,4.73859167098999,4.779242762354824,4.67587969287701,4.736608356517647,318204000
2019-04-25,4.632997035980225,4.720744153643242,4.553429966754181,4.698435532353966,499296000
2019-04-26,4.414374351501465,4.483779026018378,4.29564305178191,4.479316922094762,868988000
2019-04-29,4.44511079788208,4.4728724787623,4.350175021216706,4.422306222315708,391920000
2019-04-30,4.486504554748535,4.512035177805658,4.39379985128873,4.412886002523264,362920000
2019-05-01,4.473366737365723,4.580943682956027,4.473118527608206,4.538805230617688,354280000
2019-05-02,4.540788650512695,4.582431161421947,4.439904372692867,4.4830342512147485,394684000
2019-05-03,4.536327362060547,4.559131460862227,4.474854539101852,4.549216779186023,336824000
2019-05-06,4.458000659942627,4.470146396533805,4.312994559353153,4.350175453192779,422176000
2019-05-07,4.290933609008789,4.409664906665212,4.2428461427667425,4.409664906665212,555220000
2019-05-08,4.311009407043457,4.3910724144750946,4.251519914220429,4.263417907341127,419168000
2019-05-09,4.21855354309082,4.251768743017239,4.099822736698089,4.242101798416919,660248000
2019-05-10,4.184593677520752,4.253254632302171,4.065118756018369,4.187816148860922,569500000
2019-05-13,3.9275500774383545,4.075778349719839,3.91168616389326,4.052726044945658,656912000
2019-05-14,4.016537189483643,4.051735230769413,3.9285420862692155,3.9672101006105938,524880000
2019-05-15,3.955559253692627,3.991996443103901,3.9017707853143304,3.9610123034223483,502320000
2019-05-16,3.9706809520721436,4.013315365970031,3.9077214614296283,3.950107665483691,781088000
2019-05-17,3.8799588680267334,4.057931913926064,3.8405471703393603,3.9287900094486163,1022068000
2019-05-20,3.7614753246307373,3.8363330317771744,3.7366879135846607,3.7813051589114903,572064000
2019-05-21,3.8435208797454834,3.8593847931793843,3.783535671302211,3.8222039159741725,361848000
2019-05-22,3.772630214691162,3.8308803322777694,3.7617236386904684,3.8048537594381067,325868000
2019-05-23,3.6516671180725098,3.7104129301364273,3.5919296489392836,3.7104129301364273,591844000
2019-05-24,3.597879409790039,3.705704114217534,3.5911867278095704,3.670506072343846,357584000
2019-05-28,3.5527665615081787,3.6481977986441865,3.550783483276379,3.615478544356447,428356000
2019-05-29,3.4786527156829834,3.540125071095557,3.4439503813001386,3.5051749996643733,559800000
2019-05-30,3.452099323272705,3.5176125138521255,3.413883216548016,3.4818780247487977,394300000
2019-05-31,3.361522912979126,3.4704634892612543,3.359785827593994,3.403213198882425,389720000
2019-06-03,3.3198330402374268,3.4114025308764644,3.2905506069540187,3.3726901373838083,478644000
2019-06-04,3.5486326217651367,3.553843877651576,3.3617709959566513,3.383856828522054,641836000
2019-06-05,3.5059494972229004,3.627794187677335,3.469718728804367,3.6223346757717674,511616000
2019-06-06,3.567988395690918,3.592555843398238,3.507686457076579,3.5101680748232,408140000
2019-06-07,3.6106715202331543,3.64491694860971,3.5548362996995038,3.573944473908411,348856000
2019-06-10,3.6833808422088623,3.751871926796755,3.6667542880905364,3.6667542880905364,402780000
2019-06-11,3.740952730178833,3.7809059201648365,3.701496053023524,3.74318609127667,383872000
2019-06-12,3.628042459487915,3.7037301521005195,3.612904968297418,3.6975261070813854,358892000
2019-06-13,3.6791629791259766,3.6975263857824703,3.63250945637403,3.6501285669002215,308080000
2019-06-14,3.589329719543457,3.6104229972255584,3.544661783074375,3.5861038057770656,394428000
2019-06-17,3.5990078449249268,3.6359831440619303,3.5647621832656573,3.5875925454851405,276040000
2019-06-18,3.7938103675842285,3.849149070172521,3.6493835766947877,3.6603023633506604,581920000
2019-06-19,3.7997663021087646,3.8404637930278342,3.7737097883346435,3.829048729718864,331644000
2019-06-20,3.8240857124328613,3.9042401265985758,3.809692754251881,3.8903434446776135,350168000
2019-06-21,3.7660176753997803,3.8583319362723727,3.759565609765141,3.8091970295147672,434428000
2019-06-24,3.788350820541382,3.81788150318179,3.7402084784745413,3.7873582681255984,282948000
2019-06-25,3.759068727493286,3.868257549349684,3.756339089777915,3.793314392133921,311868000
2019-06-26,3.952134370803833,4.013181086360025,3.8734690190221097,3.886373148924366,584072000
2019-06-27,4.050652027130127,4.0697599636115775,4.001765150254064,4.037747898512495,445440000
2019-06-28,4.07546854019165,4.103758420847202,4.02881525208753,4.094576480462772,397668000
2019-07-01,4.12360954284668,4.316674934254186,4.086137734084276,4.282429275559038,709756000
2019-07-02,4.02583646774292,4.1280769479164805,4.012684318865418,4.106983432433489,400228000
2019-07-03,4.0387396812438965,4.0548699572717775,3.9789342653880677,4.049162190065574,246636000
2019-07-05,3.976205825805664,3.98489125243947,3.91292574796479,3.980424529216406,396552000
2019-07-08,3.901262044906616,3.935507708463473,3.8712353210074615,3.9166477915283986,329788000
2019-07-09,3.9037444591522217,3.931786083827481,3.8464204006280878,3.8590762755427113,342860000
2019-07-10,3.9719865322113037,4.0293103394768774,3.9332741478297986,3.9471708283790288,452076000
2019-07-11,4.126340866088867,4.1670383682271686,4.007722057593236,4.04494538849193,682560000
2019-07-12,4.1593451499938965,4.2303181080214305,4.154133893564071,4.154133893564071,506392000
2019-07-15,4.15090799331665,4.1965687314558435,4.122618584313724,4.180438921524079,289840000
2019-07-16,4.146191596984863,4.173240422642708,4.0906044072096694,4.1360171073993905,341444000
2019-07-17,4.211457252502441,4.21840559286607,4.118646736708043,4.147929163474818,348204000
2019-07-18,4.223119735717773,4.285903283176077,4.165299423048929,4.22187916368047,442192000
2019-07-19,4.179941177368164,4.2677884566092805,4.173985389511124,4.261336629200927,344896000
2019-07-22,4.251410007476807,4.264314135155811,4.1938377091150825,4.201282562002257,315940000
2019-07-23,4.3591084480285645,4.361093552210239,4.274983386839774,4.290617620560542,428176000
2019-07-24,4.433557033538818,4.439264802250148,4.32635378692082,4.402289498828608,366236000
2019-07-25,4.302530288696289,4.404770764474118,4.279203649431086,4.392114655728459,392700000
2019-07-26,4.344468116760254,4.3911213876879325,4.329578885751874,4.329578885751874,274160000
2019-07-29,4.3382649421691895,4.35439522088235,4.250169641994567,4.337272389733334,248160000
2019-07-30,4.3538994789123535,4.366059076714903,4.277467247976056,4.291860444144905,197772000
2019-07-31,4.186890602111816,4.32337677198391,4.144704036634304,4.322383745983711,359416000
2019-08-01,4.092591285705566,4.287641841421078,4.040478249148422,4.197312925156903,421212000
2019-08-02,4.000027656555176,4.0692635084057995,3.9526300865301973,4.000027656555176,428348000
2019-08-05,3.741945505142212,3.8178812021442226,3.6950439756233027,3.8166403933922854,589156000
2019-08-06,3.780658483505249,3.862053709637955,3.7330126475534997,3.8166412352682992,361272000
2019-08-07,3.8188743591308594,3.8307859357073792,3.7024891776964988,3.7198600296538333,372560000
2019-08-08,3.927318572998047,3.9285593819229723,3.8191225433416642,3.87644659037663,309300000
2019-08-09,3.826070547103882,3.889846652936848,3.775694845156045,3.886372482917003,341816000
2019-08-12,3.758324146270752,3.826070701043557,3.7364863362244636,3.7739579119890703,279200000
2019-08-13,3.872476100921631,3.918385086800619,3.717875040369741,3.7568354485894377,351956000
2019-08-14,3.7240777015686035,3.7955466679181225,3.680402327315028,3.7843796271347574,419880000
2019-08-15,3.6918184757232666,3.7627911868770045,3.657573047446917,3.7429387166698227,477200000
2019-08-16,3.9595792293548584,4.00871389430151,3.893073237992671,3.954367973426272,1007960000
2019-08-19,4.238010883331299,4.253893147176015,4.056608971617907,4.072739255318222,815112000
2019-08-20,4.165796279907227,4.233046554902165,4.144702766969983,4.2325500420541635,463188000
2019-08-21,4.249176502227783,4.304267184161182,4.21021609857475,4.231805651765932,427244000
2019-08-22,4.255379676818848,4.301288408721665,4.216170790266565,4.258853846008034,303488000
2019-08-23,4.0310468673706055,4.233294186666591,4.011194401712848,4.178948044178976,568056000
2019-08-26,4.105743408203125,4.133785268218952,4.067527528758819,4.1097140920359,318208000
2019-08-27,4.015164852142334,4.14668725202946,3.985882431490318,4.143957615073779,290968000
2019-08-28,4.004732608795166,4.057393748788544,3.9495873946582023,3.988835102822662,255612000
2019-08-29,4.148309707641602,4.180601728956362,4.09266748050093,4.0961450900854235,357976000
2019-08-30,4.160977840423584,4.244192678295925,4.14284452290001,4.194512135644787,290616000
2019-09-03,4.078011512756348,4.1212333644939685,4.055158786595906,4.088196075544937,296140000
2019-09-04,4.192028522491455,4.199480746845919,4.138622099089851,4.138622099089851,227728000
2019-09-05,4.464772701263428,4.470982649442789,4.292381848684692,4.29412065312646,695676000
2019-09-06,4.4376959800720215,4.498305861445579,4.3996905531512915,4.441421853679588,376976000
2019-09-09,4.4836506843566895,4.570094847258105,4.467256175256386,4.4687467143896855,417524000
2019-09-10,4.550221920013428,4.57680051169391,4.441173319404587,4.450860874470558,352812000
2019-09-11,4.578789234161377,4.626979230477164,4.535815651439235,4.564878797911657,361512000
2019-09-12,4.577298641204834,4.679888581131553,4.56934988826807,4.6252403716790145,327840000
2019-09-13,4.5194220542907715,4.5477399368594575,4.475703193108127,4.510728029877859,324592000
2019-09-16,4.4764485359191895,4.5109763688048865,4.433971948267542,4.4444047777332525,231832000
2019-09-17,4.497811794281006,4.502034674450324,4.436704875192278,4.4831560832659125,223048000
2019-09-18,4.4707350730896,4.506505179870407,4.384291359052513,4.490855935824604,258152000
2019-09-19,4.3952202796936035,4.495077881473768,4.38453871342928,4.476695827451891,245476000
2019-09-20,4.289649486541748,4.4178249719627845,4.279465397875577,4.394226976885047,350244000
2019-09-23,4.343055725097656,4.388513382593779,4.286171705354058,4.289898053534859,249712000
2019-09-24,4.285676956176758,4.4039161888396166,4.250155580679655,4.374356499121128,317268000
2019-09-25,4.427264213562012,4.4468880685788506,4.240465903650763,4.28517829278737,308432000
2019-09-26,4.40515661239624,4.426271008300639,4.354234270706374,4.4175769846308155,234564000
2019-09-27,4.266548156738281,4.414098746594768,4.205937791199742,4.363424677428959,362056000
2019-09-30,4.323928356170654,4.334112916994965,4.261082660667277,4.292381612686943,186184000
2019-10-01,4.322189807891846,4.4960712003874725,4.317470398867783,4.3470300745038895,366008000
2019-10-02,4.298342704772949,4.312253137631298,4.226057727922389,4.300329774098832,293372000
2019-10-03,4.503772735595703,4.509982685246314,4.272510742473027,4.302815694750589,450588000
2019-10-04,4.520168304443359,4.549479728475312,4.440928058646057,4.506009123193644,265524000
2019-10-07,4.578789234161377,4.678398096787563,4.576305160004113,4.584999182660187,480984000
2019-10-08,4.4024248123168945,4.487129724048681,4.384291493041404,4.487129724048681,444436000
2019-10-09,4.48886775970459,4.538300033345435,4.450365792127868,4.479180201486422,292412000
2019-10-10,4.546497344970703,4.597419687455007,4.481416299085726,4.486632713369001,309124000
2019-10-11,4.62002420425415,4.703238559929826,4.611578446526381,4.630457031874789,446404000
2019-10-14,4.633437633514404,4.6543032887412705,4.580279486712769,4.611329704263812,200040000
2019-10-15,4.877864360809326,4.95039809137239,4.709696384956442,4.723607294423642,664124000
2019-10-16,4.824212074279785,4.948661734931508,4.812785707004097,4.843835937371866,428944000
2019-10-17,4.826198101043701,4.913635344117551,4.771797674871035,4.868674685329174,263436000
2019-10-18,4.731805324554443,4.85923555549414,4.657533247433054,4.826694794334859,307440000
2019-10-21,4.868923187255859,4.882337095465651,4.774281981387723,4.793160569496206,261868000
2019-10-22,4.858987808227539,5.030881713364968,4.851287318324647,4.925807668713271,328720000
2019-10-23,4.846069812774658,4.860228515074197,4.745218670685841,4.777014158325373,279916000
2019-10-24,4.8900370597839355,4.92357087913144,4.853273422604732,4.887304246339131,232020000
2019-10-25,5.080808639526367,5.101674291975892,4.962817733779943,4.970518220820409,423092000
2019-10-28,5.136702060699463,5.189114487100917,5.09521852350652,5.124529949343159,330792000
2019-10-29,5.040566921234131,5.129246409511091,5.021191809739306,5.122787723153741,211236000
2019-10-30,5.04255485534668,5.073108540589757,4.974492740633953,5.067395122739208,205960000
2019-10-31,4.993371963500977,5.042555500236992,4.913635211403139,5.021689843522698,209732000
2019-11-01,5.032370567321777,5.064662581996183,4.933009501701846,4.9580980333721625,283640000
2019-11-04,5.228856563568115,5.2412769351408395,5.090248722853118,5.1133497137797965,376716000
2019-11-05,5.206749439239502,5.25469070257639,5.158807702113853,5.228608631295536,300868000
2019-11-06,5.157565116882324,5.208238712291003,5.070127414387124,5.182653649313797,269012000
2019-11-07,5.1752028465271,5.258665958605948,5.130490448135259,5.244010249079237,280340000
2019-11-08,5.161290645599365,5.192837863322895,5.120801140764416,5.158310041158445,189100000
2019-11-11,5.171228408813477,5.194329402705062,5.074351393267429,5.16054684051113,243436000
2019-11-12,5.206749439239502,5.26263993040473,5.1744569448823645,5.209481779022911,283504000
2019-11-13,5.180915355682373,5.203022811864566,5.114592039558323,5.17545020261961,300188000
2019-11-14,5.2112202644348145,5.213456073459919,5.129992976686992,5.189857604309165,518080000
2019-11-15,5.072116374969482,5.260653055682012,4.983933378230681,5.20898543716974,1053628000
2019-11-18,5.2730712890625,5.2996498835559365,5.061681490379088,5.064662094642309,574588000
2019-11-19,5.166506767272949,5.2656190846197255,5.108380956750247,5.24202109431378,414564000
2019-11-20,5.245748519897461,5.329459888793397,5.130986930145402,5.143655568076796,472588000
2019-11-21,5.220907688140869,5.296918559994119,5.199296763276489,5.241276812771336,288388000
2019-11-22,5.238544940948486,5.289963813904937,5.214946470298649,5.243512616116402,224100000
2019-11-25,5.4948954582214355,5.499863607178879,5.353554794766883,5.366471697782979,506476000
2019-11-26,5.390318870544434,5.481978999429625,5.383860181618634,5.4772591154009564,385244000
2019-11-27,5.425119876861572,5.470113709339363,5.398770112423443,5.435809325871139,215784000
2019-11-29,5.387831687927246,5.422633439116357,5.363967359032828,5.39429514122711,141556000
2019-12-02,5.2016425132751465,5.39429632602774,5.186479092985819,5.380872519541657,372036000
2019-12-03,5.162117004394531,5.166094076664347,4.980898491762538,5.018186152052847,465232000
2019-12-04,5.205867290496826,5.268013544804459,5.177280070411911,5.245640855322648,273424000
2019-12-05,5.188964366912842,5.243404457640698,5.15838813326808,5.227743668078507,184884000
2019-12-06,5.274229526519775,5.307043224374402,5.248128206322438,5.258071837333856,232236000
2019-12-09,5.274229526519775,5.32891854880573,5.242659493749211,5.2513599338149906,211880000
2019-12-10,5.319223880767822,5.370929624486733,5.251608422137787,5.304308434137687,256388000
2019-12-11,5.402746677398682,5.408215862705567,5.327177092503382,5.329662999617729,233796000
2019-12-12,5.570045471191406,5.588192169629249,5.364963076233889,5.373911964126551,404348000
2019-12-13,5.568056583404541,5.692100660056325,5.514113388523606,5.573028398203756,454704000
2019-12-16,5.596892356872559,5.669230698851014,5.58744609823879,5.6155364256371545,320976000
2019-12-17,5.674947738647461,5.697568877641855,5.606089579480036,5.6155358371238275,321196000
2019-12-18,5.705275058746338,5.7656812284331656,5.701297512416588,5.709749502030859,343548000
2019-12-19,5.853183269500732,5.866607074155543,5.734856831472361,5.739828646095502,445360000
2019-12-20,5.950380802154541,5.9757363006490145,5.900415150709161,5.919556117371874,603044000
2019-12-23,5.936707496643066,6.011034365228068,5.926018522750285,5.97896696941142,355060000
2019-12-24,5.931737422943115,5.948889855209329,5.886992029924898,5.921296894457324,138864000
2019-12-26,5.945906639099121,5.973996494995526,5.916324669629933,5.935217188670649,182852000
2019-12-27,5.8882341384887695,5.974493181049771,5.861883899436355,5.961069375956618,254644000
2019-12-30,5.775126934051514,5.871578037548779,5.743805359915575,5.866357775192789,258056000
2019-12-31,5.849206447601318,5.858652706134479,5.72068792633329,5.739828891899906,231004000
2020-01-02,5.963804244995117,5.963804244995117,5.8845060207937,5.934968570207183,237536000
2020-01-03,5.868346691131592,5.912097802856729,5.8193753167124,5.844233913695736,205384000
2020-01-06,5.892956256866455,5.898176519464269,5.74902588859055,5.775127201579622,262636000
2020-01-07,5.964301109313965,6.010040762284661,5.876301978898439,5.921295812236685,314856000
2020-01-08,5.97548770904541,6.016752920110511,5.920053346777654,5.960075367023141,277108000
2020-01-09,6.041113376617432,6.113451710976994,5.987419109058815,6.061745979509196,255112000
2020-01-10,6.073429584503174,6.178581141333891,6.059260434267668,6.148253830514935,316296000
2020-01-13,6.263845920562744,6.288952968255434,6.133835764415242,6.156457378912361,319840000
2020-01-14,6.1470112800598145,6.246445205302498,6.133835923434662,6.221089234322224,359088000
2020-01-15,6.104501724243164,6.1820603134908225,6.0786488611606115,6.1596876252794495,263104000
2020-01-16,6.188026428222656,6.1939925100533255,6.13458061433752,6.157947570616695,284192000
2020-01-17,6.196726322174072,6.214624566096924,6.149246594282197,6.207166845927845,253792000
2020-01-21,6.163416862487793,6.196975895565761,6.129360458357694,6.160185135994632,217916000
2020-01-22,6.21735954284668,6.303867019248585,6.189766591842113,6.208659105515355,239240000
2020-01-23,6.285721778869629,6.294173769700094,6.168638520500725,6.2573834759438345,244516000
2020-01-24,6.226557731628418,6.450781528296051,6.172366094269509,6.401064334103999,373512000
2020-01-27,5.97101354598999,6.0219734668079825,5.772891023514302,5.922290610131101,470536000
2020-01-28,6.164163112640381,6.196478957414824,5.983689951264804,6.036887321336886,310976000
2020-01-29,6.103756427764893,6.18578946048405,6.0639823907408665,6.149744520950623,258848000
2020-01-30,6.110469341278076,6.123893147232895,5.951126602523341,6.006063594772812,290504000
2020-01-31,5.87729549407959,6.076660689920249,5.835533393119387,6.064728525606393,370420000
2020-02-03,5.974244117736816,5.993633529611149,5.852934409802068,5.859148940575211,255564000
2020-02-04,6.143280982971191,6.1624224187891,6.065971316764821,6.115936955202383,271544000
2020-02-05,6.233519554138184,6.274287397486679,6.1502433053192345,6.2640953181149515,208220000
2020-02-06,6.3202738761901855,6.3202738761901855,6.186784032913833,6.267822801669854,218284000
2020-02-07,6.254151821136475,6.302377384992771,6.228795848351484,6.2802531394695045,189752000
2020-02-10,6.537041187286377,6.5377865327702835,6.2718006088987535,6.2767724236215585,529608000
2020-02-11,6.6593451499938965,6.7739429741623995,6.583278181322372,6.645175998628958,638556000
2020-02-12,6.774936199188232,6.781399652596957,6.673264825343856,6.7120441233812835,374644000
2020-02-13,6.7311859130859375,6.798303991866709,6.689672254333135,6.717016762163457,528016000
2020-02-14,7.2037458419799805,7.332512804476498,7.109532184607518,7.140853762856807,1041924000
2020-02-18,7.37228536605835,7.390680982573565,7.081192443769368,7.100581854093952,620164000
2020-02-19,7.822972297668457,7.8406221000745715,7.494591619370636,7.494591619370636,694332000
2020-02-20,7.6738200187683105,7.863241593793257,7.366817357632579,7.774994022694895,810052000
2020-02-21,7.310139179229736,7.5868145075008995,7.2253717906862,7.561707463584029,768180000
2020-02-24,6.793332099914551,7.006866948451461,6.662079222439039,6.716519314840207,856916000
2020-02-25,6.514171600341797,6.930302945472241,6.412500210276758,6.868405127821072,1055496000
2020-02-26,6.653377532958984,6.847274008302336,6.5129273459676815,6.514418510830817,747732000
2020-02-27,6.283013343811035,6.641190006067523,6.190733068633484,6.3402219811763265,906416000
2020-02-28,6.717552661895752,6.777000110355166,6.0141338073688475,6.0307988288926,1133252000
2020-03-02,6.87574577331543,6.904599164176833,6.491949845703625,6.887436477672803,890744000
2020-03-03,6.613581657409668,6.991159391430268,6.528265881212004,6.931463350129404,652792000
2020-03-04,7.076724052429199,7.086175961601068,6.646165702503717,6.720786112979837,597408000
2020-03-05,6.797643661499023,7.044138573937588,6.753120114977706,6.877486969671298,540328000
2020-03-06,6.617312431335449,6.675765011958639,6.417330292148614,6.618307294181749,515412000
2020-03-09,6.10491943359375,6.452151618777206,5.924338828512039,5.967120766033099,614160000
2020-03-10,6.493940353393555,6.493940353393555,6.118601425283802,6.381015119188688,580648000
2020-03-11,6.130541801452637,6.382509261986508,6.0335357713901985,6.354153529119406,499964000
2020-03-12,5.3803582191467285,5.8730993757296215,5.367672653781858,5.607949283641734,816540000
2020-03-13,5.990503311157227,5.99498043118963,5.4624417815793365,5.733312524970292,634836000
2020-03-16,4.885130882263184,5.623870451229937,4.825434836944395,5.28335358926961,726972000
2020-03-17,5.404238700866699,5.49353441701588,4.750815329093607,4.997310313388122,833632000
2020-03-18,5.044816970825195,5.221915344621923,4.494120840313374,4.977161561552436,874268000
2020-03-19,5.2972822189331055,5.390805960383329,4.810261552941919,5.023425962403423,765512000
2020-03-20,5.117696762084961,5.728835253713744,5.102275202274465,5.447268674676942,804636000
2020-03-23,5.290317535400391,5.3845880223773275,4.93786188180685,5.116701401410118,643876000
2020-03-24,6.197946071624756,6.284505766219802,5.672372028631309,5.6960015590237685,1101644000
2020-03-25,6.109396457672119,6.512344736526299,6.060644396576483,6.31286032223068,793432000
2020-03-26,6.398425102233887,6.522294267647864,6.2183416952223975,6.3163425364120025,696108000
2020-03-27,6.2862467765808105,6.544680972514538,6.185509460524416,6.21834230027914,638828000
2020-03-30,6.606119155883789,6.615322467118645,6.307638489346079,6.351664371055623,602252000
2020-03-31,6.556621551513672,6.850127441216497,6.41111206661912,6.646165375488359,949960000
2020-04-01,6.045969009399414,6.505131522867154,6.001445945159804,6.358876290767554,656912000
