Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2019-01-02,37.46920394897461,37.6898641400753,36.59368814570471,36.75028523353009,148158800
2019-01-03,33.737003326416016,34.57455574581666,33.6919220064379,34.16170976436273,365248800
2019-01-04,35.177207946777344,35.24601741169735,34.11899903898665,34.29220295413125,234428400
2019-01-07,35.098907470703125,35.31244995449789,34.61725572428317,35.28160408429917,219111200
2019-01-08,35.768001556396484,36.021878993464554,35.238897140785376,35.48565323681881,164101200
2019-01-09,36.375396728515625,36.66486270672353,35.502256061427595,35.89611645994749,180396400
2019-01-10,36.49166488647461,36.53199984154206,35.79409933557466,36.183217066092084,143122800
2019-01-11,36.13339614868164,36.46794354601697,35.94832814598715,36.273386454644076,108092800
2019-01-14,35.590057373046875,35.891387539186205,35.404989364339656,35.791735812990616,129756800
2019-01-15,36.31846237182617,36.39438593118797,35.601914999486866,35.65411403047625,114843600
2019-01-16,36.762142181396484,36.985173695900976,36.30184371450958,36.32082550514894,122278800
2019-01-17,36.98043441772461,37.40751573779752,36.363538775351834,36.58657033252364,119284800
2019-01-18,37.20820999145508,37.45971241403209,37.00890297433515,37.369549802011335,135004000
2019-01-22,36.37302780151367,37.186851783715795,36.211684376745275,37.110928234724035,121576000
2019-01-23,36.5201416015625,36.80960767396495,35.9934084941028,36.57471200591153,92522400
2019-01-24,36.23066329956055,36.6529981897714,36.002889050218684,36.565210574963224,101766000
2019-01-25,37.43124008178711,37.51903133240946,36.61504465459194,36.890271619149736,134142000
2019-01-28,37.0848274230957,37.09194514242652,36.458442779137826,36.963818953658674,104768400
2019-01-29,36.70046615600586,37.51904038821024,36.565225817907695,37.07297716838964,166348800
2019-01-30,39.208370208740234,39.421909052183295,38.017288901847,38.73383622739391,244439200
2019-01-31,39.49073028564453,40.098133383670344,39.044667051603305,39.41243172091976,162958400
2019-02-01,39.50970458984375,40.09337942283648,39.36971429863973,39.61410265633867,130672400
2019-02-04,40.63197326660156,40.72925360434192,39.69002299817537,39.72086886633868,125982000
2019-02-05,41.32715606689453,41.540698496482605,40.89296072958551,41.01396557206762,144406400
2019-02-06,41.34139633178711,41.65696182241028,41.011595402857196,41.43867303368532,112958400
2019-02-07,40.55842208862305,41.27022309791329,40.41606043860214,40.904829885716296,126966800
2019-02-08,40.60608673095703,40.665657891479206,40.13189898426392,40.26772297550331,95280000
2019-02-11,40.372562408447266,40.79671238747757,40.32967292104731,40.75858597472105,83973600
2019-02-12,40.72046661376953,40.74667807258698,40.43690727818139,40.53222332657913,89134000
2019-02-13,40.551265716552734,41.099320945808756,40.48931303829851,40.8395916413653,89960800
2019-02-14,40.69900131225586,40.80861016763848,40.36063769218149,40.43927202892135,87342800
2019-02-15,40.60845947265625,40.91346345759115,40.44880923334926,40.80623611906368,98507200
2019-02-19,40.72998046875,40.851507928428646,40.38685373654159,40.4392766336708,75891200
2019-02-20,40.99209213256836,41.299481247841676,40.74427779259907,40.791933976908496,104457600
2019-02-21,40.760955810546875,41.07310799901791,40.579860855843705,40.93728769197398,68998800
2019-02-22,41.216087341308594,41.223235588397145,40.837215701877646,40.884871894446135,75652800
2019-02-25,41.51632308959961,41.90710967168657,41.44960369528727,41.499645058988676,87493600
2019-02-26,41.540157318115234,41.77129368525542,41.26374629243125,41.392422020496234,68280800
2019-02-27,41.6688346862793,41.69981285361265,41.15890569167824,41.273284939092875,111341600
2019-02-28,41.25897216796875,41.67835534148874,41.20416773449612,41.53776831669921,112861600
2019-03-01,41.69265365600586,41.735543135571554,41.197021288508566,41.528236712468996,103544800
2019-03-04,41.90235137939453,42.35509069759693,41.45437513566205,41.86422496802693,109744800
2019-03-05,41.82609176635742,41.93808580910875,41.590188724744905,41.923789316150554,78949600
2019-03-06,41.58543395996094,41.81657033812453,41.44722844052762,41.621175199497635,83241600
2019-03-07,41.104087829589844,41.566360471567705,40.98971225542988,41.43053652305642,99185600
2019-03-08,41.20178985595703,41.2399162634684,40.38923852105088,40.584633632595896,95997600
2019-03-11,42.629112243652344,42.68153514499979,41.783204847044914,41.81656454463562,128044000
2019-03-12,43.108062744140625,43.52744228144765,42.74110246755472,42.891222911242956,129870400
2019-03-13,43.2986946105957,43.677566237487994,43.11044774766869,43.42736668986569,124130000
2019-03-14,43.78002166748047,43.86818942807558,43.50122916555662,43.82052960680952,94318000
2019-03-15,44.34954071044922,44.637866755067805,43.78242567987652,44.04692180360796,156171600
2019-03-18,44.802276611328125,44.89044075986763,44.27089927495176,44.27328444822138,104879200
2019-03-19,44.44723129272461,45.03341307639729,44.30187752445981,44.8809110601797,126585600
2019-03-20,44.835636138916016,45.15255512807773,44.01831798035479,44.37574491965877,124140800
2019-03-21,46.48694610595703,46.782420346635014,45.228803590706896,45.27884496121636,204136800
2019-03-22,45.524269104003906,47.106478547794836,45.45993125023579,46.546508338197334,169630800
2019-03-25,44.973838806152344,45.74587861908732,44.46390988385612,45.63388456100003,175381200
2019-03-26,44.50918197631836,45.96033805607303,43.98257500926579,45.66963053267575,199202000
2019-03-27,44.909507751464844,45.216893346560575,44.45200166512448,44.9762271618102,119393600
2019-03-28,44.96906661987305,45.169224796190974,44.685507385455566,45.02387105568849,83121600
2019-03-29,45.26215362548828,45.2931317832796,44.92617150707696,45.233560640409536,94256000
2019-04-01,45.569541931152344,45.67438408651486,44.88804792365926,45.66485430363971,111448000
2019-04-02,46.23197937011719,46.33682517645646,45.52427381326158,45.533803597504026,91062800
2019-04-03,46.54890060424805,46.822926454826096,46.02467154689668,46.0485014625707,93087200
2019-04-04,46.629913330078125,46.791945110655476,46.02228688104425,46.41545501139502,76457200
2019-04-05,46.94206619262695,46.96589610699699,46.687099925418465,46.81100893546065,74106400
2019-04-08,47.68074035644531,47.71171487580084,46.78478811304698,46.80385131353777,103526800
2019-04-09,47.53777313232422,48.33602791999754,47.47343527844449,47.73316823079818,143072800
2019-04-10,47.80464553833008,47.833242156932975,47.22323065116516,47.34237292686506,86781200
2019-04-11,47.40671920776367,47.89520335222447,47.28519537386603,47.85946211752939,83603200
2019-04-12,47.38764953613281,47.690271947006345,46.75381536646613,47.466283877663756,111042800
2019-04-15,47.47344207763672,47.621181009035936,47.182734561059235,47.31855853470994,70146400
2019-04-16,47.478214263916016,47.983376534492095,47.313797281453226,47.528255637857534,102785600
2019-04-17,48.40275192260742,48.462323072559556,47.32570451341118,47.547307445984586,115627200
2019-04-18,48.57670593261719,48.64580687709247,48.25740539371004,48.40037399343183,96783200
2019-04-22,48.73634719848633,48.83404475360525,48.214503361460345,48.33126412020742,77758000
2019-04-23,49.43928909301758,49.50362695477499,48.58622976622122,48.712520316675125,93292000
2019-04-24,49.3630256652832,49.677559364124285,49.33681422071865,49.41068184560052,70162400
2019-04-25,48.91506576538086,49.506010596011244,48.87693935413123,49.28440764800036,74172800
2019-04-26,48.681549072265625,48.84834758072015,48.16208670486749,48.82451766411174,74596400
2019-04-29,48.75542068481445,49.07948794297143,48.57670720353527,48.705379310244844,88818800
2019-04-30,47.81657409667969,48.467090089008494,47.4448506724918,48.386074191108,186139600
2019-05-01,50.16368103027344,51.30506280144106,49.856291823259944,50.01117901340884,259309200
2019-05-02,49.83721923828125,50.671215281428715,49.594171580722325,50.00163618282265,127985200
2019-05-03,50.45676040649414,50.478205146321336,50.094566822586664,50.25183551985448,83569600
2019-05-06,49.67757797241211,49.76336058348923,48.490921549124295,48.67916480446681,129772400
2019-05-07,48.338401794433594,49.42497871204055,47.85468447046325,49.05802212127921,155054800
2019-05-08,48.34794998168945,48.92936506074803,48.07392411151205,48.109665351644786,105358000
2019-05-09,47.8284797668457,48.057230920723306,46.8610449825507,47.75222695826382,139634400
2019-05-10,47.16588592529297,47.565356793291954,46.111007044630455,47.223295764690995,164834800
2019-05-13,44.42462921142578,45.32402809525781,43.73812012203512,44.90064286413654,229722400
2019-05-14,45.12788772583008,45.3766564067439,44.350480579312546,44.58968277824102,146118800
2019-05-15,45.668487548828125,45.86702583004832,44.496398127096036,44.55619868228515,106178800
2019-05-16,45.467567443847656,46.03926071716833,45.17095531817391,45.426903496365576,132125600
2019-05-17,45.2092170715332,45.663699804341405,44.67340281448622,44.7140667516376,131516400
2019-05-20,43.795536041259766,44.09693319133087,43.123378349333606,43.89839489959819,154449200
2019-05-21,44.635128021240234,44.97000961156489,44.18064169158754,44.30502784653766,113459200
2019-05-22,43.72138214111328,44.42224655428425,43.66636665166303,44.17108348949689,118994400
2019-05-23,42.975074768066406,43.18557025463366,42.53254916971738,43.008562935243226,146118800
2019-05-24,42.810028076171875,43.56829879019288,42.72630582654269,43.10424582926103,94858800
2019-05-28,42.63301086425781,43.19752825231062,42.55646805143749,42.79806098088244,111792800
2019-05-29,42.429683685302734,42.90091226999758,42.099583510254305,42.200047987456955,113924800
2019-05-30,42.64976119995117,42.87221753680418,42.259860370916826,42.5660389538605,84873600
2019-05-31,41.877132415771484,42.57560242696121,41.85799580108924,42.15460420382392,108174400
2019-06-03,41.45375061035156,42.558863836181885,40.72896808562691,42.0039165147465,161584400
2019-06-04,42.97029495239258,43.0157439669586,41.74558051747907,41.96564616438153,123872000
2019-06-05,43.66396713256836,44.25001543111583,43.32908551905767,44.080180266448075,119093600
2019-06-06,44.305030822753906,44.364831371467275,43.57067833258456,43.793138271764924,90105200
2019-06-07,45.48430252075195,45.90769148933359,44.43659923654732,44.61360655057878,122737600
2019-06-10,46.06555938720703,46.732931908705964,45.835923672858236,45.88137267413092,104883600
2019-06-11,46.59898376464844,46.8836349896468,46.309551123217446,46.61094460560243,107731600
